@relation Data_Picidae_2010_clustering

@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute AOU numeric
@attribute SPECIESTOTAL numeric

@data
32.068,-95.284,4090,6
41.967,-113.631,4130,3
39.597,-110.561,4130,1
40.37,-109.331,4130,1
37.928,-111.187,4130,1
40.723,-109.47,4130,1
38.204,-112.646,3930,1
38.204,-112.646,4130,1
37.414,-112.8,3930,2
37.414,-112.8,3940,2
37.414,-112.8,4010,1
37.414,-112.8,4021,1
37.414,-112.8,4040,1
37.414,-112.8,4130,2
38.915,-111.741,3920,1
38.915,-111.741,3940,1
38.915,-111.741,4130,3
37.393,-109.226,3930,3
37.393,-109.226,4130,2
40.636,-111.314,4130,1
40.858,-109.258,4130,4
38.516,-112.606,4130,1
37.46,-112.324,3930,1
37.46,-112.324,4040,1
37.46,-112.324,4130,3
41.625,-111.794,4021,1
41.625,-111.794,4130,3
41.845,-113.794,4130,11
41.724,-111.339,4021,1
41.724,-111.339,4130,1
40.582,-111.048,3930,1
40.582,-111.048,4010,1
40.582,-111.048,4021,1
40.582,-111.048,4130,7
38.778,-112.108,4021,1
38.778,-112.108,4130,2
39.24,-111.859,4130,1
41.655,-113.18,4130,1
40.461,-110.893,3940,3
40.461,-110.893,4130,8
40.047,-111.281,4021,4
40.047,-111.281,4130,5
37.662,-113.548,3930,1
37.662,-113.548,4130,1
40.244,-111.157,3930,8
40.244,-111.157,3940,3
40.244,-111.157,4010,2
40.244,-111.157,4021,2
40.244,-111.157,4130,13
40.589,-109.055,4130,1
44.338,-72.403,3930,7
44.338,-72.403,4020,6
44.338,-72.403,4120,2
44.55,-72.379,3930,1
44.55,-72.379,3940,1
44.55,-72.379,4020,12
39.265,-77.585,3940,6
39.265,-77.585,4090,10
39.265,-77.585,4120,2
44.317,-72.627,3930,1
44.317,-72.627,3940,1
44.317,-72.627,4020,6
44.317,-72.627,4050,3
44.529,-73.172,3930,3
44.529,-73.172,3940,1
44.529,-73.172,4050,1
44.666,-72.89,3930,4
44.666,-72.89,3940,2
44.666,-72.89,4020,7
44.666,-72.89,4050,1
44.762,-73.276,3940,2
44.762,-73.276,4120,1
38.289,-79.459,3940,1
38.289,-79.459,4050,5
38.289,-79.459,4090,2
38.289,-79.459,4120,2
44.12,-72.145,3940,3
44.12,-72.145,4020,4
44.12,-72.145,4050,1
44.12,-72.145,4120,5
44.534,-72.673,3930,1
44.534,-72.673,3940,1
44.534,-72.673,4020,6
44.534,-72.673,4050,1
44.534,-72.673,4120,1
43.472,-72.585,3940,2
43.472,-72.585,4020,32
43.472,-72.585,4050,1
43.472,-72.585,4120,1
43.613,-73.095,3930,2
43.613,-73.095,3940,4
43.613,-73.095,4020,9
43.613,-73.095,4120,2
43.009,-73.195,3930,1
43.009,-73.195,3940,3
43.009,-73.195,4020,2
43.009,-73.195,4120,1
43.045,-72.954,3930,14
43.045,-72.954,3940,4
43.045,-72.954,4020,2
44.432,-71.952,3920,3
44.432,-71.952,4020,4
44.432,-71.952,4120,1
43.75,-72.721,3930,1
43.75,-72.721,4020,2
43.75,-72.721,4120,1
44.164,-72.681,3930,1
44.164,-72.681,3940,2
44.164,-72.681,4020,9
44.164,-72.681,4050,1
44.164,-72.681,4120,2
43.406,-73.019,3940,1
43.406,-73.019,4020,5
43.406,-73.019,4050,1
43.897,-72.261,3930,2
43.897,-72.261,3940,2
43.897,-72.261,4020,9
43.897,-72.261,4050,1
43.897,-72.261,4120,1
41.328,-111.328,3940,1
41.328,-111.328,4021,2
41.328,-111.328,4130,12
37.333,-78.983,3940,1
37.333,-78.983,4050,1
37.333,-78.983,4060,1
37.333,-78.983,4090,6
37.333,-78.983,4120,4
41.524,-111.163,3930,1
41.524,-111.163,4021,5
41.524,-111.163,4130,8
37.91,-78.542,3940,3
37.91,-78.542,4050,3
37.91,-78.542,4090,6
41.824,-111.294,4130,2
37.325,-112.456,3930,2
37.325,-112.456,4040,1
37.325,-112.456,4130,3
38.447,-109.386,3930,2
38.447,-109.386,4021,1
38.447,-109.386,4130,7
37.248,-77.829,3940,3
37.248,-77.829,4050,1
37.248,-77.829,4060,2
37.248,-77.829,4090,4
37.248,-77.829,4120,4
37.611,-79.239,3930,1
37.611,-79.239,3940,3
37.611,-79.239,4050,2
37.611,-79.239,4090,8
37.611,-79.239,4120,4
41.276,-111.202,4130,2
41.64,-111.318,3930,5
41.64,-111.318,4021,1
41.64,-111.318,4040,2
41.64,-111.318,4080,2
41.64,-111.318,4130,6
41.691,-111.075,4130,1
37.701,-78.787,3940,1
37.701,-78.787,4050,2
37.701,-78.787,4090,11
39.672,-110.628,4130,1
41.261,-111.179,4130,7
37.898,-78.689,3940,4
37.898,-78.689,4050,3
37.898,-78.689,4090,4
41.802,-111.56,3930,1
41.802,-111.56,4021,1
41.802,-111.56,4130,7
38.816,-78.564,3930,5
38.816,-78.564,3940,11
38.816,-78.564,4050,1
38.816,-78.564,4090,9
38.816,-78.564,4120,5
38.191,-79.165,3940,3
38.191,-79.165,4050,2
38.191,-79.165,4060,2
38.191,-79.165,4090,15
38.191,-79.165,4120,4
37.488,-79.874,3940,4
37.488,-79.874,4050,3
37.488,-79.874,4090,8
37.488,-79.874,4120,2
38.625,-77.59,3940,3
38.625,-77.59,4050,3
38.625,-77.59,4090,16
38.174,-77.218,3930,4
38.174,-77.218,3940,10
38.174,-77.218,4050,3
38.174,-77.218,4090,16
38.576,-78.505,3940,11
38.576,-78.505,4050,2
38.576,-78.505,4090,20
38.576,-78.505,4120,6
37.214,-82.475,3930,2
37.214,-82.475,4050,1
37.214,-82.475,4090,5
37.214,-82.475,4120,4
37.018,-81.948,3940,2
37.018,-81.948,4050,2
37.018,-81.948,4090,1
37.412,-80.523,3930,1
37.412,-80.523,3940,7
37.412,-80.523,4050,3
37.412,-80.523,4090,1
37.412,-80.523,4120,1
36.616,-76.278,3940,6
36.616,-76.278,4050,1
36.616,-76.278,4090,6
36.616,-76.278,4120,2
37.232,-78.26,3940,2
37.232,-78.26,4050,4
37.232,-78.26,4090,8
37.232,-78.26,4120,1
37.759,-79.292,3930,2
37.759,-79.292,3940,6
37.759,-79.292,4050,3
37.759,-79.292,4090,1
37.792,-79.954,3940,2
37.792,-79.954,4050,1
37.563,-79.455,4050,1
37.563,-79.455,4090,1
37.563,-79.455,4120,2
36.596,-77.287,3940,12
36.596,-77.287,4050,2
36.596,-77.287,4060,3
36.596,-77.287,4090,4
36.596,-77.287,4120,5
38.512,-78.445,3940,2
38.512,-78.445,4050,5
37.046,-79.077,3940,1
37.046,-79.077,4050,1
37.046,-79.077,4060,3
37.046,-79.077,4090,13
37.046,-79.077,4120,1
37.102,-77.16,3930,1
37.102,-77.16,4050,3
37.102,-77.16,4090,9
37.102,-77.16,4120,5
36.729,-76.017,3940,4
36.729,-76.017,4050,2
36.729,-76.017,4060,2
36.729,-76.017,4090,13
36.729,-76.017,4120,1
36.614,-78.455,3930,1
36.614,-78.455,3940,1
36.614,-78.455,4050,3
36.614,-78.455,4060,2
36.614,-78.455,4090,5
36.614,-78.455,4120,1
38.213,-79.296,3940,3
38.213,-79.296,4050,10
36.606,-77.145,4050,3
36.606,-77.145,4090,6
36.606,-77.145,4120,2
36.702,-82.748,3930,1
36.702,-82.748,4050,3
36.702,-82.748,4090,2
36.702,-82.748,4120,4
37.66,-76.341,3940,1
37.66,-76.341,4050,3
37.66,-76.341,4090,5
37.66,-76.341,4120,2
36.767,-80.192,3940,4
36.767,-80.192,4050,2
36.767,-80.192,4090,4
37.217,-77.622,3940,5
37.217,-77.622,4050,1
37.217,-77.622,4090,6
37.217,-77.622,4120,1
36.608,-78.009,3930,1
36.608,-78.009,3940,2
36.608,-78.009,4050,1
36.608,-78.009,4060,1
36.608,-78.009,4090,10
36.608,-78.009,4120,1
37.981,-77.822,3940,3
37.981,-77.822,4050,3
37.981,-77.822,4090,16
37.88,-76.679,3940,8
37.88,-76.679,4090,3
36.631,-79.253,3940,5
36.631,-79.253,4050,1
36.631,-79.253,4090,15
37.084,-76.986,3940,4
37.084,-76.986,4090,4
36.606,-79.763,4090,6
36.856,-78.591,4060,2
36.856,-78.591,4090,10
37.548,-75.732,3930,1
37.548,-75.732,3940,3
37.548,-75.732,4050,1
37.548,-75.732,4060,1
37.548,-75.732,4090,3
37.548,-75.732,4120,1
38.585,-81.8,4120,3
38.713,-81.022,3930,1
38.713,-81.022,3940,1
38.713,-81.022,4050,9
38.713,-81.022,4090,10
38.713,-81.022,4120,2
38.296,-80.523,3940,3
38.296,-80.523,4050,1
38.296,-80.523,4120,4
38.566,-80.897,4090,2
38.566,-80.897,4120,4
38.793,-81.41,3940,2
38.793,-81.41,4050,2
38.793,-81.41,4090,14
38.793,-81.41,4120,11
38.371,-79.818,3920,1
38.371,-79.818,3940,1
38.371,-79.818,4050,4
38.712,-80.494,3930,1
38.712,-80.494,3940,6
38.712,-80.494,4050,5
38.712,-80.494,4090,14
38.712,-80.494,4120,7
38.08,-80.229,4120,7
38.562,-79.429,3940,2
38.562,-79.429,4050,4
38.562,-79.429,4090,8
38.562,-79.429,4120,3
38.236,-81.724,3930,1
38.236,-81.724,3940,2
38.236,-81.724,4050,3
38.236,-81.724,4090,5
38.217,-81.966,3930,2
38.217,-81.966,3940,6
38.217,-81.966,4050,1
38.217,-81.966,4090,3
38.217,-81.966,4120,2
38.83,-80.795,3940,3
38.83,-80.795,4050,5
38.83,-80.795,4090,6
38.83,-80.795,4120,1
38.342,-80.374,3930,1
38.342,-80.374,3940,3
38.342,-80.374,4050,3
38.342,-80.374,4090,2
38.342,-80.374,4120,1
37.256,-76.96,3940,7
37.256,-76.96,4050,2
37.256,-76.96,4060,4
37.256,-76.96,4090,6
37.256,-76.96,4120,4
38.906,-78.199,3940,1
38.906,-78.199,4050,1
38.906,-78.199,4090,2
38.906,-78.199,4120,1
38.652,-78.312,4050,1
38.652,-78.312,4120,1
37.73,-80.82,3930,1
37.73,-80.82,3940,3
37.73,-80.82,4050,4
37.73,-80.82,4090,6
37.73,-80.82,4120,2
37.734,-76.8,3930,5
37.734,-76.8,3940,6
37.734,-76.8,4050,1
37.734,-76.8,4060,5
37.734,-76.8,4090,7
37.734,-76.8,4120,4
36.715,-76.559,3930,4
36.715,-76.559,3940,7
36.715,-76.559,4050,9
36.715,-76.559,4090,19
36.715,-76.559,4120,5
37.532,-81.767,3940,3
37.532,-81.767,4050,3
37.532,-81.767,4090,1
37.532,-81.767,4120,4
37.499,-76.474,3930,1
37.499,-76.474,3940,1
37.499,-76.474,4090,19
37.499,-76.474,4120,2
38.258,-78.773,3930,1
38.258,-78.773,3940,2
38.258,-78.773,4050,1
38.258,-78.773,4090,1
37.663,-80.314,3930,1
37.663,-80.314,3940,1
37.663,-80.314,4050,6
37.663,-80.314,4090,3
37.663,-80.314,4120,6
37.617,-81.115,3940,2
37.617,-81.115,4050,7
37.617,-81.115,4090,1
37.617,-81.115,4120,4
36.612,-81.584,3940,2
36.612,-81.584,4020,9
36.612,-81.584,4050,2
37.221,-82.448,3930,1
37.221,-82.448,3940,1
37.221,-82.448,4090,1
37.221,-82.448,4120,3
37.304,-81.155,3930,2
37.304,-81.155,3940,1
37.304,-81.155,4050,4
37.304,-81.155,4090,11
37.304,-81.155,4120,5
37.986,-75.429,4050,2
37.986,-75.429,4090,3
37.946,-80.733,4090,6
37.946,-80.733,4120,3
39.193,-80.099,4050,3
39.193,-80.099,4090,7
39.193,-80.099,4120,2
38.678,-79.837,3940,5
38.678,-79.837,4050,7
38.678,-79.837,4120,2
48.253,-124.272,3930,4
48.253,-124.272,4050,2
48.253,-124.272,4130,5
39.182,-78.509,3930,1
39.182,-78.509,3940,3
39.182,-78.509,4050,7
39.182,-78.509,4090,20
39.182,-78.509,4120,8
38.799,-79.719,3930,2
38.799,-79.719,3940,7
38.799,-79.719,4050,1
38.799,-79.719,4120,7
39.701,-79.731,3940,1
39.701,-79.731,4090,2
39.701,-79.731,4120,2
39.444,-78.139,3930,1
39.444,-78.139,3940,6
39.444,-78.139,4050,6
39.444,-78.139,4090,10
39.444,-78.139,4120,6
38.909,-79.699,4050,2
38.909,-79.699,4120,3
48.113,-123.386,3940,3
48.113,-123.386,4030,5
48.113,-123.386,4130,1
38.808,-79.739,3930,2
38.808,-79.739,3940,6
38.808,-79.739,4020,2
38.808,-79.739,4120,2
38.969,-78.845,3930,2
38.969,-78.845,3940,1
38.969,-78.845,4050,5
38.969,-78.845,4060,1
38.969,-78.845,4090,12
38.969,-78.845,4120,8
39.378,-80.869,3940,9
39.378,-80.869,4050,4
39.378,-80.869,4090,15
39.378,-80.869,4120,3
39.049,-80.525,3940,7
39.049,-80.525,4050,2
39.049,-80.525,4090,2
39.049,-80.525,4120,2
39.42,-80.203,3940,1
39.42,-80.203,4090,6
39.42,-80.203,4120,3
39.653,-80.773,3940,6
39.653,-80.773,4090,15
39.653,-80.773,4120,3
39.09,-81.034,3940,2
39.09,-81.034,4050,4
39.09,-81.034,4090,18
39.09,-81.034,4120,7
39.504,-80.587,3940,2
39.504,-80.587,4050,6
39.504,-80.587,4090,1
39.504,-80.587,4120,6
39.094,-79.936,3930,1
39.094,-79.936,3940,1
39.094,-79.936,4090,2
39.914,-80.73,3940,4
39.914,-80.73,4090,6
39.914,-80.73,4120,1
48.973,-122.143,3930,1
48.973,-122.143,3940,1
48.973,-122.143,4030,2
48.973,-122.143,4050,1
46.956,-123.443,3930,1
46.956,-123.443,3940,2
46.956,-123.443,4130,6
48.386,-117.272,4021,6
48.386,-117.272,4050,1
48.386,-117.272,4130,1
48.23,-118.702,3920,1
48.23,-118.702,4050,1
48.23,-118.702,4130,1
48.509,-120.173,4021,5
48.509,-120.173,4130,4
48.723,-119.272,4021,5
48.723,-119.272,4130,21
47.227,-121.014,4010,1
47.227,-121.014,4030,2
47.227,-121.014,4130,2
47.076,-117.734,4130,3
47.553,-120.68,3990,1
47.553,-120.68,4021,2
47.553,-120.68,4050,2
47.553,-120.68,4130,10
46.342,-117.056,4130,1
48.355,-120.212,4050,1
48.355,-120.212,4080,1
48.355,-120.212,4130,6
46.639,-121.39,3930,3
46.639,-121.39,4021,1
46.639,-121.39,4040,1
46.639,-121.39,4050,1
46.639,-121.39,4130,4
48.094,-119.806,4130,4
47.731,-117.928,3940,2
47.731,-117.928,4080,2
47.731,-117.928,4130,6
48.163,-122.335,3940,2
48.163,-122.335,4130,1
46.26,-123.178,4030,2
47.087,-119.258,4130,1
47.348,-124.294,3930,1
47.348,-124.294,3940,1
47.348,-124.294,4130,1
48.7,-121.212,4030,3
48.7,-121.212,4050,1
48.7,-121.212,4130,1
48.291,-117.777,3930,2
48.291,-117.777,4021,1
48.291,-117.777,4050,1
48.291,-117.777,4130,10
47.131,-123.099,3930,1
47.131,-123.099,4030,4
47.131,-123.099,4050,3
47.131,-123.099,4130,1
48.455,-117.555,4021,2
48.455,-117.555,4050,1
48.455,-117.555,4130,2
46.274,-117.293,3930,1
46.274,-117.293,4040,1
46.274,-117.293,4050,2
46.274,-117.293,4130,9
48.7,-121.205,4050,1
48.7,-121.205,4130,2
47.744,-121.985,3940,2
47.744,-121.985,4030,5
47.744,-121.985,4130,1
46.807,-122.416,4030,1
46.807,-122.416,4130,1
47.01,-123.65,3940,1
47.01,-123.65,4050,2
47.01,-123.65,4130,2
47.186,-122.519,3920,1
47.186,-122.519,4030,2
47.186,-122.519,4050,1
47.186,-122.519,4130,1
46.665,-120.488,3940,1
46.665,-120.488,4130,16
48.847,-117.188,4021,2
48.847,-117.188,4130,1
46.726,-122.869,3940,1
46.726,-122.869,4030,1
46.726,-122.869,4130,4
46.05,-121.502,3920,2
46.05,-121.502,3930,3
46.05,-121.502,4022,1
46.05,-121.502,4050,1
46.05,-121.502,4130,2
46.543,-123.47,3930,1
46.543,-123.47,4030,6
46.543,-123.47,4130,5
46.084,-121.813,3930,1
46.084,-121.813,4030,1
46.084,-121.813,4050,3
46.084,-121.813,4130,2
47.405,-117.521,3930,2
47.405,-117.521,4021,2
47.405,-117.521,4130,17
48.676,-118.116,3930,4
48.676,-118.116,4040,2
48.676,-118.116,4130,3
46.97,-119.345,4130,1
46.254,-121.981,3930,1
46.254,-121.981,4030,1
48.224,-119.048,3930,2
48.224,-119.048,3940,1
48.224,-119.048,3990,1
48.224,-119.048,4021,4
48.224,-119.048,4022,1
48.224,-119.048,4040,3
48.224,-119.048,4050,2
48.224,-119.048,4130,8
47.744,-120.668,4021,2
47.744,-120.668,4050,1
47.744,-120.668,4130,1
48.171,-121.471,3930,4
48.171,-121.471,4030,1
47.243,-120.697,3920,3
47.243,-120.697,3930,2
47.243,-120.697,3940,1
47.243,-120.697,4040,4
47.243,-120.697,4130,6
48.756,-119.663,4021,1
48.756,-119.663,4080,12
48.756,-119.663,4130,14
47.922,-122.3,4050,3
47.922,-122.3,4130,6
47.969,-123.499,3930,4
47.969,-123.499,4030,2
47.969,-123.499,4130,2
47.174,-117.38,4130,3
46.741,-121.918,4130,1
46.467,-117.589,4130,11
46.402,-121.555,4030,4
46.402,-121.555,4050,1
46.402,-121.555,4130,3
48.252,-120.158,4022,1
48.252,-120.158,4040,4
48.252,-120.158,4130,3
47.887,-117.99,3930,5
47.887,-117.99,3940,1
47.887,-117.99,4000,1
47.887,-117.99,4021,3
47.887,-117.99,4050,1
47.887,-117.99,4130,10
47.455,-121.757,3920,1
47.455,-121.757,3930,2
47.455,-121.757,4030,1
46.616,-123.913,4030,1
46.616,-123.913,4130,2
48.532,-120.303,4021,4
48.532,-120.303,4130,2
48.85,-117.883,3920,1
48.85,-117.883,3930,1
48.85,-117.883,4050,1
48.85,-117.883,4130,8
45.324,-90.088,4020,2
45.324,-90.088,4050,1
45.324,-90.088,4120,5
45.657,-90.187,3930,5
45.657,-90.187,3940,1
45.657,-90.187,4020,1
45.657,-90.187,4050,7
45.657,-90.187,4120,7
45.539,-91.889,3930,2
45.539,-91.889,3940,1
45.539,-91.889,4020,3
45.539,-91.889,4050,7
45.539,-91.889,4120,5
45.597,-92.238,3930,4
45.597,-92.238,3940,4
45.597,-92.238,4020,1
45.597,-92.238,4050,5
45.597,-92.238,4060,1
45.597,-92.238,4090,5
45.597,-92.238,4120,3
45.141,-90.792,4020,2
45.141,-90.792,4120,6
45.711,-91.194,4090,1
45.711,-91.194,4120,3
45.313,-91.479,3930,2
45.313,-91.479,3940,1
45.313,-91.479,4050,1
45.313,-91.479,4120,3
45.874,-91.235,3930,2
45.874,-91.235,3940,3
45.874,-91.235,4020,26
45.874,-91.235,4050,1
45.874,-91.235,4090,1
45.874,-91.235,4120,10
46.171,-89.6,4020,5
46.171,-89.6,4120,1
45.96,-92.498,3930,7
45.96,-92.498,3940,3
45.96,-92.498,4020,1
45.96,-92.498,4050,2
45.96,-92.498,4090,1
45.96,-92.498,4120,3
46.067,-91.822,3930,5
46.067,-91.822,4020,3
46.067,-91.822,4050,1
46.067,-91.822,4120,6
46.111,-90.79,4020,14
46.111,-90.79,4120,7
46.523,-91.428,4020,3
46.523,-91.428,4120,8
46.341,-90.154,3930,1
46.341,-90.154,4020,10
46.341,-90.154,4120,8
45.372,-92.667,3930,5
45.372,-92.667,3940,4
45.372,-92.667,4020,1
45.372,-92.667,4050,2
45.372,-92.667,4090,2
45.372,-92.667,4120,6
45.028,-92.748,3940,1
45.028,-92.748,4020,1
45.028,-92.748,4090,2
45.028,-92.748,4120,2
46.8,-90.947,3930,1
46.8,-90.947,4020,3
46.8,-90.947,4120,12
46.309,-91.09,3940,1
46.309,-91.09,4020,10
46.309,-91.09,4090,1
46.309,-91.09,4120,10
44.445,-89.855,3940,6
44.445,-89.855,4120,3
44.192,-91.784,3930,1
44.192,-91.784,3940,5
44.192,-91.784,4050,2
44.192,-91.784,4090,5
44.192,-91.784,4120,8
44.197,-90.383,3930,4
44.197,-90.383,3940,5
44.197,-90.383,4020,2
44.197,-90.383,4050,5
44.197,-90.383,4090,2
44.197,-90.383,4120,4
44.013,-91.371,3940,4
44.013,-91.371,4050,2
44.013,-91.371,4060,2
44.013,-91.371,4090,8
44.013,-91.371,4120,2
44.699,-90.065,3940,3
44.699,-90.065,4120,2
44.814,-90.357,4020,1
44.814,-90.357,4050,1
44.814,-90.357,4060,1
44.814,-90.357,4120,1
44.613,-89.489,3930,2
44.613,-89.489,3940,1
44.613,-89.489,4020,1
44.613,-89.489,4090,3
44.613,-89.489,4120,3
44.401,-91.679,3940,2
44.401,-91.679,4020,7
44.401,-91.679,4050,4
44.401,-91.679,4090,6
44.401,-91.679,4120,4
44.651,-92.428,3930,2
44.651,-92.428,3940,1
44.651,-92.428,4020,2
44.651,-92.428,4050,3
44.651,-92.428,4090,14
44.651,-92.428,4120,2
44.93,-91.126,3930,1
44.93,-91.126,3940,2
44.93,-91.126,4020,3
44.93,-91.126,4050,1
44.93,-91.126,4090,5
44.93,-91.126,4120,3
45.464,-88.775,3930,4
45.464,-88.775,3940,2
45.464,-88.775,4020,9
45.464,-88.775,4120,1
45.366,-86.931,3930,2
45.366,-86.931,4050,8
45.366,-86.931,4090,1
45.366,-86.931,4120,6
45.843,-88.878,4020,8
45.843,-88.878,4050,2
45.843,-88.878,4120,3
45.315,-89.637,3930,1
45.315,-89.637,3940,1
45.315,-89.637,4020,7
45.315,-89.637,4050,2
45.315,-89.637,4120,7
45.447,-87.874,3940,3
45.447,-87.874,4020,23
45.447,-87.874,4050,7
45.447,-87.874,4120,8
45.233,-89.284,3930,1
45.233,-89.284,3940,3
45.233,-89.284,4020,4
45.233,-89.284,4050,1
45.233,-89.284,4120,6
45.928,-89.155,3930,2
45.928,-89.155,3940,1
45.928,-89.155,4020,10
45.928,-89.155,4050,5
45.928,-89.155,4120,9
45.375,-88.629,3920,6
45.375,-88.629,3930,1
45.375,-88.629,3940,3
45.375,-88.629,4020,19
45.375,-88.629,4050,1
45.375,-88.629,4090,3
45.375,-88.629,4120,4
45.769,-89.509,3930,1
45.769,-89.509,4020,5
45.769,-89.509,4120,10
45.505,-88.018,3940,2
45.505,-88.018,4020,6
45.505,-88.018,4120,7
43.823,-90.209,3940,1
43.823,-90.209,4060,2
43.823,-90.209,4090,3
43.823,-90.209,4120,4
43.538,-89.227,3930,1
43.538,-89.227,3940,3
43.538,-89.227,4020,1
43.538,-89.227,4060,1
43.538,-89.227,4090,11
43.538,-89.227,4120,4
43.533,-90.868,3930,1
43.533,-90.868,3940,1
43.533,-90.868,4020,1
43.533,-90.868,4060,2
43.533,-90.868,4090,14
43.533,-90.868,4120,4
43.458,-89.041,3930,1
43.458,-89.041,3940,2
43.458,-89.041,4120,3
43.616,-88.48,3940,2
43.616,-88.48,4090,4
43.616,-88.48,4120,2
43.446,-89.867,3930,2
43.446,-89.867,3940,4
43.446,-89.867,4020,1
43.446,-89.867,4050,1
43.446,-89.867,4060,1
43.446,-89.867,4090,11
43.446,-89.867,4120,1
43.457,-88.735,3930,1
43.457,-88.735,3940,5
43.457,-88.735,4090,3
43.457,-88.735,4120,2
43.786,-90.355,3940,1
43.786,-90.355,4020,4
43.786,-90.355,4050,4
43.786,-90.355,4060,1
43.786,-90.355,4090,11
43.786,-90.355,4120,5
43.327,-90.742,3940,4
43.327,-90.742,4050,1
43.327,-90.742,4060,9
43.327,-90.742,4090,6
43.327,-90.742,4120,1
43.913,-89.128,3930,1
43.913,-89.128,3940,2
43.913,-89.128,4020,1
43.913,-89.128,4050,5
43.913,-89.128,4090,5
43.913,-89.128,4120,3
44.213,-89.052,4050,1
44.213,-89.052,4090,4
44.589,-87.643,4090,2
44.589,-87.643,4120,3
44.425,-88.951,3930,4
44.425,-88.951,3940,8
44.425,-88.951,4020,3
44.425,-88.951,4050,1
44.425,-88.951,4090,1
44.425,-88.951,4120,4
44.052,-87.702,3930,2
44.052,-87.702,3940,1
44.052,-87.702,4090,1
44.052,-87.702,4120,4
44.88,-88.173,3940,1
44.88,-88.173,4050,5
44.88,-88.173,4060,1
44.88,-88.173,4090,3
44.88,-88.173,4120,2
44.777,-89.245,3940,2
44.777,-89.245,4050,2
44.777,-89.245,4120,2
43.79,-91.006,3930,1
43.79,-91.006,3940,2
43.79,-91.006,4090,2
43.79,-91.006,4120,2
44.619,-88.779,3930,2
44.619,-88.779,3940,2
44.619,-88.779,4090,2
44.619,-88.779,4120,8
45.743,-92.493,3930,1
45.743,-92.493,3940,5
45.743,-92.493,4020,5
45.743,-92.493,4120,6
43.067,-91.078,3930,2
43.067,-91.078,3940,1
43.067,-91.078,4050,2
43.067,-91.078,4060,6
43.067,-91.078,4090,3
42.511,-89.11,3940,2
42.511,-89.11,4090,9
42.511,-89.11,4120,3
44.916,-110.416,4130,1
45.843,-90.623,3930,2
45.843,-90.623,3940,3
45.843,-90.623,4020,34
45.843,-90.623,4050,4
45.843,-90.623,4120,22
43.562,-89.529,3940,3
43.562,-89.529,4020,1
43.562,-89.529,4060,2
43.562,-89.529,4090,4
43.562,-89.529,4120,5
42.959,-88.276,3940,1
42.959,-88.276,4090,4
44.11,-87.892,4090,4
46.048,-89.259,3930,7
46.048,-89.259,3940,4
46.048,-89.259,4020,37
46.048,-89.259,4050,9
46.048,-89.259,4120,18
44.888,-90.315,4090,2
44.888,-90.315,4120,2
44.11,-87.892,4120,4
42.938,-90.211,3940,1
42.938,-90.211,4060,4
42.938,-90.211,4090,4
42.938,-90.211,4120,10
45.658,-88.821,3930,2
45.658,-88.821,4020,12
45.658,-88.821,4050,3
45.658,-88.821,4120,6
44.922,-88.939,3930,4
44.922,-88.939,4020,6
44.922,-88.939,4050,1
44.922,-88.939,4090,2
44.922,-88.939,4120,4
43.039,-90.663,3930,1
43.039,-90.663,4050,4
43.039,-90.663,4060,4
43.039,-90.663,4090,15
43.039,-90.663,4120,5
44.738,-91.792,3930,3
44.738,-91.792,3940,8
44.738,-91.792,4020,2
44.738,-91.792,4050,3
44.738,-91.792,4090,8
44.343,-88.05,3940,1
44.343,-88.05,4090,1
44.343,-88.05,4120,1
44.467,-109.134,3930,1
44.467,-109.134,4130,2
45.7,-89.125,3930,8
45.7,-89.125,3940,2
45.7,-89.125,4020,7
45.7,-89.125,4050,7
45.7,-89.125,4120,6
43.877,-88.042,3940,3
43.877,-88.042,4090,1
43.877,-88.042,4120,6
44.083,-89.598,3940,1
44.083,-89.598,4020,1
44.083,-89.598,4050,1
44.083,-89.598,4090,3
44.083,-89.598,4120,1
46.633,-91.955,3930,1
46.633,-91.955,3940,1
46.633,-91.955,4020,2
46.633,-91.955,4050,2
46.633,-91.955,4120,10
44.422,-90.731,3930,2
44.422,-90.731,4050,3
44.422,-90.731,4120,2
42.518,-90.436,4060,5
42.518,-90.436,4090,1
43.66,-88.335,3930,1
43.66,-88.335,3940,3
43.66,-88.335,4090,5
43.66,-88.335,4120,2
42.611,-88.052,3930,1
42.611,-88.052,3940,6
42.611,-88.052,4090,11
42.611,-88.052,4120,3
43,-89.667,3930,1
43,-89.667,3940,4
43,-89.667,4090,4
43,-89.667,4120,2
46.327,-90.908,3930,1
46.327,-90.908,3940,2
46.327,-90.908,4020,23
46.327,-90.908,4120,8
42.639,-89.966,3930,1
42.639,-89.966,3940,2
42.639,-89.966,4060,1
42.639,-89.966,4090,5
42.639,-89.966,4120,2
44.033,-88.704,3930,2
44.033,-88.704,3940,3
44.033,-88.704,4090,2
44.033,-88.704,4120,8
42.918,-88.71,3940,3
42.918,-88.71,4090,4
45.088,-90.537,3940,3
45.088,-90.537,4090,2
45.088,-90.537,4120,1
43.376,-87.879,3940,1
43.376,-87.879,4120,1
42.817,-90.96,3940,1
42.817,-90.96,4090,10
42.817,-90.96,4120,3
42.801,-87.986,3940,1
42.801,-87.986,4090,2
42.801,-87.986,4120,2
42.249,-106.569,4130,2
44.652,-106.13,4130,11
